,open,high,low,close,volume,edit_count,sentiment,neg_sentiment,tomorrow,target,RSI,Stoch_RSI,SMA(9),SMA(14),EMA(7),EMA(25),EMA(99),MACD,Signal Line,MACD Histogram,Fib23.599999999999998%,Fib38.2%,Fib50.0%,Fib61.8%,Fib78.60000000000001%,Fib100.0%,fib23.6%,fib38.2%,fib50.0%,fib61.8%,fib78.6%,fib100.0%,fib23.6%,fib38.2%,fib50.0%,fib61.8%,fib78.6%,fib100.0%,Tenkan-sen,Kijun-sen,Senkou Span A,Senkou Span B,Middle Band,Upper Band,Lower Band,OBV
2022-05-16,31304.375,31305.341796875,29251.884765625,29862.91796875,32613897286,1.2333333333333334,-0.0347459912741625,0.1862962962962963,30425.857421875,1,26.891628598872558,0.2934132851411541,30435.0703125,32820.17661830357,30704.27294911292,34596.7988984766,39778.04215819846,-2825.3192698196144,-2501.1134592732037,-324.2058105464107,30820.7259375,30520.9212109375,30278.61328125,30036.3053515625,29691.3245703125,29251.884765625,30820.7259375,30520.9212109375,30278.61328125,30036.3053515625,29691.3245703125,29251.884765625,30820.7259375,30520.9212109375,30278.61328125,30036.3053515625,29691.3245703125,29251.884765625,30926.7158203125,34622.0361328125,41901.3798828125,42673.51953125,34591.0271484375,42843.87342728878,26338.180869586213,1798832315652.0
2022-05-17,29862.408203125,30694.490234375,29570.302734375,30425.857421875,29101473475,1.2666666666666666,-0.0679453174714688,0.2196296296296297,28720.271484375,0,30.241957705213593,0.4377626038461439,30031.358289930555,32296.9912109375,30634.66906730344,34275.95724643033,39590.998463471995,-2736.0280413974688,-2548.096375698057,-187.93166569941195,30429.181984375,30265.050609375,30132.396484375,29999.742359375,29810.878859375,29570.302734375,30429.181984375,30265.050609375,30132.396484375,29999.742359375,29810.878859375,29570.302734375,30429.181984375,30265.050609375,30132.396484375,29999.742359375,29810.878859375,29570.302734375,30286.2822265625,33564.1240234375,42093.2001953125,42673.51953125,34150.26396484375,42298.36431893685,26002.163610750642,1827933789127.0
2022-05-18,30424.478515625,30618.716796875,28720.271484375,28720.271484375,31285268319,1.2666666666666666,-0.0679453174714688,0.2196296296296297,30314.333984375,1,19.994371262433376,0.0,29856.171440972223,31512.841238839286,30156.069671571327,33848.59680319531,39373.58392389005,-2770.948856976731,-2592.6668719537915,-178.28198502293935,30170.683703125,29893.5106875,29669.494140625,29445.47759375,29126.53878125,28720.271484375,30170.683703125,29893.5106875,29669.494140625,29445.47759375,29126.53878125,28720.271484375,30170.683703125,29893.5106875,29669.494140625,29445.47759375,29126.53878125,28720.271484375,29473.3994140625,33532.1904296875,42093.2001953125,42673.51953125,33597.5861328125,41638.41746991804,25556.75479570697,1796648520808.0
2022-05-19,28720.359375,30430.751953125,28708.955078125,30314.333984375,33773447707,0.9666666666666668,-0.0862372685803307,0.2122222222222222,29200.740234375,0,31.326891434481922,0.6564940395190819,29777.44118923611,31065.640764508928,30195.635749772246,33576.73043251682,39192.398925099755,-2639.5690246587546,-2602.047302494784,-37.52172216397048,30024.407890625,29773.025546875,29569.853515625,29366.681484375,29077.419609375,28708.955078125,30024.407890625,29773.025546875,29569.853515625,29366.681484375,29077.419609375,28708.955078125,30024.407890625,29773.025546875,29569.853515625,29366.681484375,29077.419609375,28708.955078125,29181.9462890625,33532.1904296875,42077.0634765625,42673.51953125,33182.81162109375,40987.365715907,25378.257526280504,1830421968515.0
2022-05-20,30311.119140625,30664.9765625,28793.60546875,29200.740234375,30749382605,0.9666666666666668,-0.0862372685803307,0.2122222222222222,29432.2265625,1,30.28039532306967,0.6217448538108401,29806.817274305555,30577.05636160714,29946.911870922933,33240.11580189053,38992.565751285256,-2595.389238373631,-2600.7156896705537,5.326451296922642,30223.332984375,29950.1128046875,29729.291015625,29508.469226562498,29194.0788828125,28793.60546875,30223.332984375,29950.1128046875,29729.291015625,29508.469226562498,29194.0788828125,28793.60546875,30223.332984375,29950.1128046875,29729.291015625,29508.469226562498,29194.0788828125,28793.60546875,28829.3408203125,33532.1904296875,41985.2783203125,42673.51953125,32757.1048828125,40448.80001399823,25065.40975162676,1799672585910.0
2022-05-21,29199.859375,29588.869140625,29027.39453125,29432.2265625,17274840442,0.9666666666666668,-0.0862372685803307,0.2122222222222222,30323.72265625,1,32.185718399870865,0.9142853271436757,29849.536675347223,30143.504464285714,29818.2405438172,32947.20124501434,38801.35896750955,-2512.732214529173,-2583.118994642278,70.38678011310503,29456.3611328125,29374.38583984375,29308.1318359375,29241.87783203125,29147.55009765625,29027.39453125,29456.3611328125,29374.38583984375,29308.1318359375,29241.87783203125,29147.55009765625,29027.39453125,29456.3611328125,29374.38583984375,29308.1318359375,29241.87783203125,29147.55009765625,29027.39453125,30005.55078125,33532.1904296875,41770.591796875,42673.51953125,32305.2615234375,39637.45552344855,24973.067523426453,1816947426352.0
2022-05-22,29432.47265625,30425.861328125,29275.18359375,30323.72265625,21631532270,1.3,-0.1087071636650297,0.2388888888888889,29098.91015625,0,38.66982706510182,1.0,29965.161024305555,29876.67996651786,29944.6110719254,32745.395199724775,38631.806241284365,-2348.220815553839,-2536.13935882459,187.9185432707509,30154.3013828125,29986.30243359375,29850.5224609375,29714.74248828125,29521.42862890625,29275.18359375,30154.3013828125,29986.30243359375,29850.5224609375,29714.74248828125,29521.42862890625,29275.18359375,30154.3013828125,29986.30243359375,29850.5224609375,29714.74248828125,29521.42862890625,29275.18359375,30005.55078125,33309.9775390625,41494.2568359375,42673.51953125,31894.98125,38656.88646612911,25133.076033870897,1838578958622.0
2022-05-23,30309.396484375,30590.5859375,28975.560546875,29098.91015625,31483454557,1.3,-0.1087071636650297,0.2388888888888889,29655.5859375,1,45.70514904875813,1.0,29853.788194444445,29791.10546875,29733.185843006548,32464.896350226714,38441.14831958368,-2290.2756076323785,-2486.966608586148,196.69100095376962,30209.4399453125,29973.64623828125,29783.0732421875,29592.50024609375,29321.17598046875,28975.560546875,30209.4399453125,29973.64623828125,29783.0732421875,29592.50024609375,29321.17598046875,28975.560546875,30209.4399453125,29973.64623828125,29783.0732421875,29592.50024609375,29321.17598046875,28975.560546875,30008.5732421875,33309.9775390625,41494.2568359375,42673.51953125,31462.4041015625,37736.41017704191,25188.398026083094,1807095504065.0
2022-05-24,29101.125,29774.35546875,28786.58984375,29655.5859375,26616506245,1.5,-0.1362776209248437,0.2722222222222222,29562.361328125,0,45.0380867813863,0.9740551502208293,29670.507378472223,29693.43973214286,29713.78586662991,32248.795549247738,38265.437071942004,-2174.3697487038007,-2424.447236609679,250.07748790587812,29541.24278125,29397.029,29280.47265625,29163.9163125,28997.9716875,28786.58984375,29541.24278125,29397.029,29280.47265625,29163.9163125,28997.9716875,28786.58984375,29541.24278125,29397.029,29280.47265625,29163.9163125,28997.9716875,28786.58984375,30007.1484375,33126.7197265625,41494.2568359375,42883.78515625,30960.26484375,35931.032782172435,25989.496905327567,1833712010310.0
2022-05-25,29653.134765625,30157.78515625,29384.94921875,29562.361328125,27525063551,1.5,-0.1362776209248437,0.2722222222222222,29267.224609375,0,52.655981695217626,1.0,29637.112196180555,29738.154436383928,29675.929732003682,32042.146763007528,38091.37555706566,-2066.217893610712,-2352.8013680098857,286.5834743991736,29975.395875,29862.561828125,29771.3671875,29680.172546875,29550.336109375,29384.94921875,29975.395875,29862.561828125,29771.3671875,29680.172546875,29550.336109375,29384.94921875,29975.395875,29862.561828125,29771.3671875,29680.172546875,29550.336109375,29384.94921875,29701.72265625,33126.7197265625,41442.4228515625,42883.78515625,30609.62587890625,34848.1431603851,26371.108597427396,1806186946759.0
2022-05-26,29564.77734375,29834.16015625,28261.90625,29267.224609375,36774325352,1.4333333333333331,-0.1345158169004652,0.2555555555555556,28627.57421875,0,50.91687081464017,0.9467536702099718,29508.37521701389,29753.8310546875,29573.75345134651,31828.691212728103,37914.89253811184,-1981.4805614168617,-2278.537206691281,297.0566452744192,29463.108234375,29233.5591640625,29048.033203125,28862.5072421875,28598.3685859375,28261.90625,29463.108234375,29233.5591640625,29048.033203125,28862.5072421875,28598.3685859375,28261.90625,29463.108234375,29233.5591640625,29048.033203125,28862.5072421875,28598.3685859375,28261.90625,29463.44140625,33126.7197265625,40819.9453125,42883.78515625,30270.941015625,33684.314182251415,26857.56784899859,1769412621407.0
2022-05-27,29251.140625,29346.943359375,28326.61328125,28627.57421875,36582005748,1.2666666666666666,-0.1519727283053927,0.2488888888888889,28814.900390625,1,47.350940637032046,0.837575643457537,29498.075520833332,29707.00753348214,29337.208643197384,31582.45144396056,37729.1461717246,-1943.536180614934,-2211.537001476012,268.00082086107795,29106.1454609375,28957.17726953125,28836.7783203125,28716.37937109375,28544.96391796875,28326.61328125,29106.1454609375,28957.17726953125,28836.7783203125,28716.37937109375,28544.96391796875,28326.61328125,29106.1454609375,28957.17726953125,28836.7783203125,28716.37937109375,28544.96391796875,28326.61328125,29463.44140625,33126.7197265625,40357.4560546875,42836.3125,29927.2220703125,32368.83996588369,27485.604174741307,1732830615659.0
2022-05-28,28622.625,28814.900390625,28554.56640625,28814.900390625,35519577634,1.1666666666666667,-0.1446289002895355,0.2266666666666667,29445.95703125,1,44.52239142862988,0.7509739979500945,29331.471788194445,29615.12430245536,29206.631580054287,31369.56290139629,37550.8612561026,-1876.7157183485833,-2144.5727448505263,267.857026501943,28753.4615703125,28715.45280859375,28684.7333984375,28654.01398828125,28610.27787890625,28554.56640625,28753.4615703125,28715.45280859375,28684.7333984375,28654.01398828125,28610.27787890625,28554.56640625,28753.4615703125,28715.45280859375,28684.7333984375,28654.01398828125,28610.27787890625,28554.56640625,29463.44140625,33126.7197265625,39947.1220703125,42836.3125,29665.00380859375,31194.050467106437,28135.95715008106,1768350193293.0
2022-05-29,29019.8671875,29498.009765625,28841.107421875,29445.95703125,18093886409,1.2333333333333334,-0.1447740008433659,0.2433333333333334,31726.390625,1,41.67733934500648,0.6638670841780882,29358.718098958332,29482.32742745536,29266.462942853213,31221.593219077346,37388.763171605555,-1752.6357299322262,-2066.185341866866,313.54961193463987,29342.9808125,29247.0730703125,29169.55859375,29092.0441171875,28981.6845234375,28841.107421875,29342.9808125,29247.0730703125,29169.55859375,29092.0441171875,28981.6845234375,28841.107421875,29342.9808125,29247.0730703125,29169.55859375,29092.0441171875,28981.6845234375,28841.107421875,29426.24609375,33126.7197265625,39947.0380859375,42836.228515625,29622.45400390625,31124.58122068892,28120.326787123577,1786444079702.0
2022-05-30,29443.365234375,31949.630859375,29303.572265625,31726.390625,39277993274,1.2333333333333334,-0.1447740008433659,0.2433333333333334,31792.310546875,1,57.75963226048866,1.0,29613.62521701389,29615.4326171875,29881.44486338991,31260.423788763706,37275.51572067344,-1453.534076487129,-1943.6550887909189,490.12101230378994,31325.16103125,30938.8364765625,30626.6015625,30314.3666484375,29869.8288046875,29303.572265625,31325.16103125,30938.8364765625,30626.6015625,30314.3666484375,29869.8288046875,29303.572265625,31325.16103125,30938.8364765625,30626.6015625,30314.3666484375,29869.8288046875,29303.572265625,30105.7685546875,33069.8857421875,39815.3779296875,42836.228515625,29657.62822265625,31322.015110362052,27993.24133495045,1825722072976.0
2022-05-31,31723.865234375,32249.86328125,31286.154296875,31792.310546875,33538210634,1.2666666666666666,-0.1147650033235549,0.2433333333333334,29799.080078125,0,55.93570115228064,0.9517034687433529,29776.801649305555,29713.03641183036,30359.16128426118,31301.33815477227,37165.85161719747,-1197.372114048816,-1794.3984938424983,597.0263797936823,32022.4279609375,31881.72644921875,31768.0087890625,31654.29112890625,31492.38801953125,31286.154296875,32022.4279609375,31881.72644921875,31768.0087890625,31654.29112890625,31492.38801953125,31286.154296875,32022.4279609375,31881.72644921875,31768.0087890625,31654.29112890625,31492.38801953125,31286.154296875,30255.884765625,31487.4248046875,38839.71875,41971.67578125,29800.4259765625,31680.35782869992,27920.494124425077,1859260283610.0
2022-06-01,31792.5546875,31957.28515625,29501.587890625,29799.080078125,41135817341,1.3,-0.1479735245307286,0.2766666666666667,30467.48828125,1,54.57195689853542,0.8839969476149273,29854.598307291668,29790.094168526786,30219.140982727135,31185.779841184023,37018.51618641602,-1142.0342935310618,-1663.9256537802112,521.8913602491493,31377.7406015625,31019.20880078125,30729.4365234375,30439.66424609375,30027.10710546875,29501.587890625,31377.7406015625,31019.20880078125,30729.4365234375,30439.66424609375,30027.10710546875,29501.587890625,31377.7406015625,31019.20880078125,30729.4365234375,30439.66424609375,30027.10710546875,29501.587890625,30255.884765625,31240.2080078125,38531.828125,41784.484375,29837.9923828125,31684.322559679607,27991.66220594539,1818124466269.0
2022-06-02,29794.890625,30604.734375,29652.705078125,30467.48828125,29083562061,1.3,-0.1479735245307286,0.2766666666666667,29704.390625,0,50.704322762429044,0.7432494390536636,29944.809678819445,29801.033761160714,30281.22780735785,31130.526644266025,36887.495628312696,-1032.3435029213542,-1537.6092236084398,505.2657206870856,30380.0554609375,30241.05918359375,30128.7197265625,30016.38026953125,29856.43934765625,29652.705078125,30380.0554609375,30241.05918359375,30128.7197265625,30016.38026953125,29856.43934765625,29652.705078125,30380.0554609375,30241.05918359375,30128.7197265625,30016.38026953125,29856.43934765625,29652.705078125,30255.884765625,30926.7158203125,38169.544921875,41513.830078125,29897.21162109375,31744.58055510243,28049.842687085067,1847208028330.0
2022-06-03,30467.806640625,30633.03515625,29375.689453125,29704.390625,26175547452,1.3333333333333333,-0.1812453041474024,0.3100000000000001,29832.9140625,1,52.39333083483735,0.7901650308631456,29960.590711805555,29837.0087890625,30137.018511768387,31020.823873553254,36743.83352824644,-995.5127135927105,-1429.189921605294,433.6772080125836,30336.3015703125,30152.72909765625,30004.3623046875,29855.99551171875,29644.76143359375,29375.689453125,30336.3015703125,30152.72909765625,30004.3623046875,29855.99551171875,29644.76143359375,29375.689453125,30336.3015703125,30152.72909765625,30004.3623046875,29855.99551171875,29644.76143359375,29375.689453125,30255.884765625,30286.2822265625,37638.615234375,40982.900390625,29877.36787109375,31724.03390301295,28030.701839174548,1821032480878.0
2022-06-04,29706.138671875,29930.564453125,29500.005859375,29832.9140625,16588370958,1.3333333333333333,-0.1812453041474024,0.3100000000000001,29906.662109375,1,51.92287071911195,0.6942471920673555,30023.44509548611,29865.629324776786,30060.99239945129,30929.44619577993,36605.615138931505,-945.05922592961,-1332.3637824701575,387.30455654054754,29828.952625,29766.0910703125,29715.28515625,29664.4792421875,29592.1453984375,29500.005859375,29828.952625,29766.0910703125,29715.28515625,29664.4792421875,29592.1453984375,29500.005859375,29828.952625,29766.0910703125,29715.28515625,29664.4792421875,29592.1453984375,29500.005859375,30288.23828125,29473.3994140625,35847.609375,39191.89453125,29803.75791015625,31523.824247111526,28083.691573200977,1837620851836.0
2022-06-05,29835.1171875,30117.744140625,29574.44921875,29906.662109375,17264085441,1.3333333333333333,-0.1812453041474024,0.3100000000000001,31370.671875,1,47.82809112669928,0.38245490329128146,30165.565972222223,29835.839285714286,30022.409826932217,30850.770496825702,36471.63607834037,-888.8771993667324,-1243.6664658494724,354.78926648274,29989.5265390625,29910.20548046875,29846.0966796875,29781.98787890625,29690.71433203125,29574.44921875,29989.5265390625,29910.20548046875,29846.0966796875,29781.98787890625,29690.71433203125,29574.44921875,29989.5265390625,29910.20548046875,29846.0966796875,29781.98787890625,29690.71433203125,29574.44921875,30402.21484375,29300.1767578125,35671.5341796875,39015.8193359375,29805.9451171875,31526.43939445014,28085.450839924863,1854884937277.0
2022-06-06,29910.283203125,31693.291015625,29894.1875,31370.671875,31947336829,1.3666666666666667,-0.2145601421594619,0.3433333333333334,31155.478515625,0,61.54298686899923,1.0,30449.540581597223,29998.107979910714,30359.475338949163,30890.76291053142,36369.61679427356,-717.9431835839423,-1138.5218093963665,420.5786258124242,31268.7025859375,31006.03347265625,30793.7392578125,30581.44504296875,30279.19565234375,29894.1875,31268.7025859375,31006.03347265625,30793.7392578125,30581.44504296875,30279.19565234375,29894.1875,31268.7025859375,31006.03347265625,30793.7392578125,30581.44504296875,30279.19565234375,29894.1875,30545.4853515625,29300.1767578125,34784.33984375,38128.625,29853.18583984375,31693.089870207903,28013.2818094796,1886832274106.0
2022-06-07,31371.7421875,31489.68359375,29311.68359375,31155.478515625,40770974039,1.4333333333333331,-0.2210582514603932,0.3600000000000001,30214.35546875,0,57.89503660660183,0.8163689223826414,30639.487413194445,30105.2431640625,30558.47613311812,30911.125649384772,36265.33402870059,-593.0052547745363,-1029.4184984720005,436.41324369746417,30975.67559375,30657.68759375,30400.68359375,30143.67959375,29777.77559375,29311.68359375,30975.67559375,30657.68759375,30400.68359375,30143.67959375,29777.77559375,29311.68359375,30975.67559375,30657.68759375,30400.68359375,30143.67959375,29777.77559375,29311.68359375,30776.7177734375,30255.884765625,33874.3779296875,37218.6630859375,29974.94619140625,31821.472495283615,28128.419887528882,1846061300067.0
2022-06-08,31151.48046875,31253.69140625,29944.404296875,30214.35546875,30242059107,1.2333333333333334,-0.2198273787895838,0.3433333333333334,30111.998046875,0,53.150686793299066,0.5775471166714119,30471.483506944445,30151.81417410714,30472.44596702609,30857.5279431821,36144.31445750158,-563.4368612440921,-936.2221710264188,372.78530978232664,30944.6996484375,30753.54373046875,30599.0478515625,30444.55197265625,30224.59173828125,29944.404296875,30944.6996484375,30753.54373046875,30599.0478515625,30444.55197265625,30224.59173828125,29944.404296875,30944.6996484375,30753.54373046875,30599.0478515625,30444.55197265625,30224.59173828125,29944.404296875,30780.7734375,30255.884765625,33845.9609375,37218.6630859375,29969.947265625,31813.143291394543,28126.751239855457,1815819240960.0
2022-06-09,30215.279296875,30609.310546875,30020.265625,30111.998046875,21692004719,1.2333333333333334,-0.2240161707003911,0.3433333333333334,29083.8046875,0,54.15977416709112,0.6283427110547981,30284.782118055555,30212.155133928572,30382.33398698832,30800.17948962002,36023.66812928905,-542.0150724881096,-857.380751318757,315.3656788306474,30470.2959453125,30384.29538671875,30314.7880859375,30245.28078515625,30146.32123828125,30020.265625,30470.2959453125,30384.29538671875,30314.7880859375,30245.28078515625,30146.32123828125,30020.265625,30470.2959453125,30384.29538671875,30314.7880859375,30245.28078515625,30146.32123828125,30020.265625,30634.484375,30255.884765625,33054.73046875,37218.6630859375,30015.51015625,31823.358221430903,28207.662091069094,1794127236241.0
2022-06-10,30110.330078125,30245.80859375,28978.146484375,29083.8046875,29867476527,1.1,-0.2073465297619501,0.3183333333333334,28360.810546875,0,52.163743080079335,0.5278661932568719,30205.307074652777,30244.743024553572,30057.70166211624,30668.15065868771,35884.870860453266,-601.0759325013678,-806.1197875552792,205.04385505391144,29946.6403359375,29761.56166796875,29611.9775390625,29462.393410156248,29249.42617578125,28978.146484375,29946.6403359375,29761.56166796875,29611.9775390625,29462.393410156248,29249.42617578125,28978.146484375,29946.6403359375,29761.56166796875,29611.9775390625,29462.393410156248,29249.42617578125,28978.146484375,30335.71875,30255.884765625,32931.1220703125,37218.6630859375,29998.0890625,31836.06735209224,28160.11077290776,1764259759714.0
2022-06-11,29084.666015625,29401.916015625,28236.212890625,28360.810546875,27246574439,0.9666666666666668,-0.2229130248228709,0.3100000000000001,26762.6484375,0,47.95054163513798,0.31578141525742043,29971.231770833332,30212.308035714286,29633.47888330593,30490.662957779045,35734.3896541817,-698.1735641570413,-784.5305428756317,86.35697871859043,29126.810078125,28956.617421875,28819.064453125,28681.511484375,28485.673359375,28236.212890625,29126.810078125,28956.617421875,28819.064453125,28681.511484375,28485.673359375,28236.212890625,29126.810078125,28956.617421875,28819.064453125,28681.511484375,28485.673359375,28236.212890625,29964.751953125,30243.0380859375,32774.3759765625,37218.6630859375,29899.94345703125,31869.622694593672,27930.26421946883,1737013185275.0
2022-06-12,28373.513671875,28502.685546875,26762.6484375,26762.6484375,34163220274,0.9,-0.2187644402186075,0.2933333333333334,22487.388671875,0,38.86168241817006,0.0,29644.371527777777,30020.643136160714,28915.771271854446,30203.892610065275,35554.954829848066,-893.7795285763568,-806.3803400157768,-87.39918856058,28092.0367890625,27837.99137109375,27632.6669921875,27427.34261328125,27135.01637890625,26762.6484375,28092.0367890625,27837.99137109375,27632.6669921875,27427.34261328125,27135.01637890625,26762.6484375,28092.0367890625,27837.99137109375,27632.6669921875,27427.34261328125,27135.01637890625,26762.6484375,29227.9697265625,29506.255859375,31925.203125,37218.6630859375,29783.13037109375,32182.969495938396,27383.291246249104,1702849965001.0
2022-06-13,26737.578125,26795.58984375,22141.2578125,22487.388671875,68204556440,0.9666666666666668,-0.2220984836419423,0.3100000000000001,22206.79296875,0,17.098088596753215,0.0,28828.202039930555,29360.714425223214,27308.675621859584,29610.315384050642,35293.6035066886,-1377.8929061789422,-920.6828532484101,-457.21005293053213,25697.167484375,25017.6350078125,24468.423828125,23919.2126484375,23137.2848671875,22141.2578125,25697.167484375,25017.6350078125,24468.423828125,23919.2126484375,23137.2848671875,22141.2578125,25697.167484375,25017.6350078125,24468.423828125,23919.2126484375,23137.2848671875,22141.2578125,26917.2744140625,27195.560546875,31502.794921875,37218.6630859375,29424.7205078125,33476.9780703292,25372.462945295803,1634645408561.0
2022-06-14,22487.986328125,23018.951171875,20950.818359375,22206.79296875,50913575242,1.0666666666666669,-0.2119828138086531,0.3211111111111112,22572.83984375,1,16.378157889003873,0.0,27972.661024305555,28676.034598214286,26033.204958582188,29040.81365979675,35031.86729592983,-1763.8652335393272,-1089.3193293065935,-674.5459042327336,22530.871828125,22228.9244375,21984.884765625,21740.84509375,21393.398781249998,20950.818359375,22530.871828125,22228.9244375,21984.884765625,21740.84509375,21393.398781249998,20950.818359375,22530.871828125,22228.9244375,21984.884765625,21740.84509375,21393.398781249998,20950.818359375,26322.0546875,26600.3408203125,31357.068359375,37186.3896484375,29056.94208984375,34235.29932977988,23878.58484990762,1583731833319.0
2022-06-15,22196.73046875,22642.671875,20178.376953125,22572.83984375,54912007015,1.1333333333333333,-0.1780894233120812,0.2988888888888889,20381.650390625,0,21.387375144790198,0.11090969165420805,26995.124131944445,28159.874581473214,25168.113679874143,28543.277212408542,34782.686746886226,-2016.9638563027147,-1274.848234705818,-742.1156215968967,22061.0982734375,21701.31121484375,21410.5244140625,21119.73761328125,20705.73606640625,20178.376953125,22061.0982734375,21701.31121484375,21410.5244140625,21119.73761328125,20705.73606640625,20178.376953125,22061.0982734375,21701.31121484375,21410.5244140625,21119.73761328125,20705.73606640625,20178.376953125,25834.0302734375,26214.1201171875,31180.765625,37002.8193359375,28722.2228515625,34653.969668499696,22790.476034625302,1638643840334.0
2022-06-16,22576.3046875,22868.921875,20265.2265625,20381.650390625,31183975654,1.1,-0.1448900971147749,0.2655555555555556,20471.482421875,1,14.362241380428827,0.0,25798.032118055555,27439.457589285714,23971.49785756186,27915.45976457904,34494.666019761,-2367.0708948275606,-1493.2927667301665,-873.7781280973941,22254.44978125,21874.310265625,21567.07421875,21259.838171875,20822.417359375,20265.2265625,22254.44978125,21874.310265625,21567.07421875,21259.838171875,20822.417359375,20265.2265625,22254.44978125,21874.310265625,21567.07421875,21259.838171875,20822.417359375,20265.2265625,25716.0341796875,26214.1201171875,31768.87060546875,36931.2587890625,28309.92666015625,35318.01407924655,21301.83924106594,1607459864680.0
2022-06-17,20385.71875,21243.3125,20326.51953125,20471.482421875,27132421514,1.1333333333333333,-0.121383030547036,0.2655555555555556,19017.642578125,0,15.746265293265935,0.029334507085573495,24715.490668402777,26779.96414620536,23096.493998640144,27342.84612283258,34214.202347803286,-2607.230026280613,-1716.080218640256,-891.149807640357,21026.949359375,20893.0975859375,20784.916015625,20676.7344453125,20522.7132265625,20326.51953125,21026.949359375,20893.0975859375,20784.916015625,20676.7344453125,20522.7132265625,20326.51953125,21026.949359375,20893.0975859375,20784.916015625,20676.7344453125,20522.7132265625,20326.51953125,25393.84375,26214.1201171875,31657.76416015625,36831.9833984375,27892.75576171875,35719.749571776956,20065.76195166054,1634592286194.0
2022-06-18,20473.42578125,20736.041015625,17708.623046875,19017.642578125,42009436760,1.1333333333333333,-0.121383030547036,0.2655555555555556,20553.271484375,1,13.468202456212993,0.0,23482.784505208332,26007.444754464286,22076.781143511358,26702.445850162767,33910.27115240972,-2881.652694854598,-1949.1947138831245,-932.4579809714735,20021.570375,19579.5673515625,19222.33203125,18865.0967109375,18356.4904921875,17708.623046875,20021.570375,19579.5673515625,19222.33203125,18865.0967109375,18356.4904921875,17708.623046875,20021.570375,19579.5673515625,19222.33203125,18865.0967109375,18356.4904921875,17708.623046875,23977.2158203125,24979.2431640625,31659.275390625,36831.9833984375,27371.3400390625,36100.13588305574,18642.544195069262,1592582849434.0
2022-06-19,19010.90234375,20683.822265625,18067.15234375,20553.271484375,35329942625,1.2666666666666666,-0.1345562953088018,0.2905555555555556,20599.537109375,1,21.245862747325518,0.16178253082387065,22534.94748263889,25339.34542410714,21695.90372872727,26229.43243740986,33643.13115904902,-2941.316551559521,-2147.6190814184038,-793.6974701411173,20066.2881640625,19684.25435546875,19375.4873046875,19066.72025390625,18627.11970703125,18067.15234375,20066.2881640625,19684.25435546875,19375.4873046875,19066.72025390625,18627.11970703125,18067.15234375,20066.2881640625,19684.25435546875,19375.4873046875,19066.72025390625,18627.11970703125,18067.15234375,23555.26953125,24979.2431640625,31566.93408203125,36831.9833984375,26812.68408203125,35794.40914026219,17830.959023800307,1627912792059.0
2022-06-20,20553.37109375,20913.322265625,19689.169921875,20599.537109375,30818458597,1.2666666666666666,-0.1345562953088018,0.2905555555555556,20710.59765625,1,13.725447118930859,0.005790299210766854,21672.58376736111,24569.978655133928,21421.812073889203,25796.363566022566,33382.25927805554,-2950.8517563675377,-2308.265616408231,-642.5861399593068,20624.4223125,20445.6960703125,20301.24609375,20156.7961171875,19951.1385234375,19689.169921875,20624.4223125,20445.6960703125,20301.24609375,20156.7961171875,19951.1385234375,19689.169921875,20624.4223125,20445.6960703125,20301.24609375,20156.7961171875,19951.1385234375,19689.169921875,23105.654296875,24979.2431640625,31414.22119140625,36728.3154296875,26253.04541015625,35322.73681750043,17183.35400281207,1658731250656.0
2022-06-21,20594.294921875,21620.62890625,20415.0625,20710.59765625,28970212744,0.9333333333333332,-0.1120864002241028,0.2638888888888889,19987.029296875,0,14.575729132235097,0.02721759395019946,21000.133680555555,23823.91573660714,21244.008469479402,25405.150803732373,33128.82604561943,-2915.8348873767536,-2429.779470601936,-486.0554167748178,21336.115234375,21160.1025390625,21017.845703125,20875.5888671875,20673.0537109375,20415.0625,21336.115234375,21160.1025390625,21017.845703125,20875.5888671875,20673.0537109375,20415.0625,21336.115234375,21160.1025390625,21017.845703125,20875.5888671875,20673.0537109375,20415.0625,22252.1064453125,24979.2431640625,31295.08056640625,36728.3154296875,25798.6212890625,35029.530751787344,16567.711826337654,1687701463400.0
2022-06-22,20719.4140625,20835.75,19848.078125,19987.029296875,28574793478,0.9333333333333332,-0.1120864002241028,0.263888888888889,21085.876953125,1,14.794043726082606,0.032582699908717816,20722.315972222223,23093.392438616072,20929.7636763283,24988.37222628181,32865.99011064455,-2912.8916837885154,-2526.401913239252,-386.48977054926354,20602.6594375,20458.45934375,20341.9140625,20225.36878125,20059.43990625,19848.078125,20602.6594375,20458.45934375,20341.9140625,20225.36878125,20059.43990625,19848.078125,20602.6594375,20458.45934375,20341.9140625,20225.36878125,20059.43990625,19848.078125,20363.787109375,24979.2431640625,31295.08056640625,35947.4228515625,25274.59833984375,34579.156437720434,15970.040241967065,1659126669922.0
